oos,atc,latency,trf_avg,perfect_order,GMV_cur,retention
0.0022727272727272726,9.0,10.0,0.0,1,96.0,0.875
0.00909090909090909,12.0,591.0,0.0,1,203.0,1.0
0.06818181818181818,22.0,802.0,0.0,1,419.0,0.0
0.00909090909090909,14.0,351.0,0.0,1,238.0,0.875
0.011363636363636364,23.0,467.0,0.0,1,471.0,0.875
0.006818181818181818,11.0,55.0,0.0,1,331.0,0.875
0.26136363636363635,93.0,2014.0,0.0,1,1610.0,0.75
0.02727272727272727,19.0,308.0,0.0,1,386.0,0.75
0.013636363636363636,34.0,413.0,0.0,1,375.0,0.875
0.00909090909090909,13.0,36.0,0.0,1,268.0,0.875
0.5181818181818182,110.0,1537.0,0.0,1,1985.0,0.875
0.11363636363636363,29.0,1089.0,0.0,1,696.0,0.875
0.00909090909090909,7.0,208.0,0.0,1,197.0,1.0
0.013636363636363636,23.0,54.0,0.0,1,435.0,0.875
0.2477272727272727,86.0,465.0,1.0,1,1237.0,1.0
0.020454545454545454,14.0,61.0,0.0,1,389.0,0.875
0.08636363636363636,54.0,2473.0,0.0,1,2039.0,0.25
0.03409090909090909,15.0,232.0,0.0,1,209.0,0.875
0.00909090909090909,9.0,116.0,0.0,1,268.0,0.875
0.013636363636363636,6.0,384.0,0.0,1,230.0,0.75
0.015909090909090907,2.0,10.0,0.0,1,284.0,0.875
0.00909090909090909,2.0,229.0,0.0,1,75.0,0.875
0.015909090909090907,37.0,186.0,0.0,1,542.0,0.875
0.02727272727272727,15.0,868.0,0.0,1,371.0,0.0
0.013636363636363636,9.0,281.0,0.0,1,105.0,0.75
0.022727272727272728,32.0,843.0,0.0,1,402.0,1.0
0.14545454545454545,51.0,955.0,0.0,1,741.0,0.875
0.1477272727272727,35.0,2569.0,0.0,1,761.0,0.875
0.10681818181818181,24.0,2332.0,0.0,1,862.0,0.25
0.06363636363636363,9.0,940.0,0.0,1,341.0,0.875
0.1431818181818182,29.0,297.0,0.0,1,931.0,0.75
0.015909090909090907,9.0,7.0,0.0,1,595.0,0.75
,,4.0,0.0,1,145.0,0.0
0.02727272727272727,51.0,614.0,0.0,1,804.0,0.75
0.0022727272727272726,0.0,472.0,0.0,1,21.0,1.0
0.03409090909090909,12.0,608.0,1.0,1,204.0,0.75
0.05454545454545454,45.0,482.0,0.0,1,705.0,0.875
0.006818181818181818,1.0,9.0,0.0,0,335.0,0.0
0.006818181818181818,16.0,105.0,0.0,1,234.0,0.875
0.020454545454545454,18.0,273.0,0.0,1,299.0,0.75
0.049999999999999996,16.0,483.0,0.0,1,334.0,0.875
0.06818181818181818,36.0,1205.0,0.0,1,613.0,0.75
0.09545454545454544,14.0,583.0,0.0,1,609.0,0.75
0.011363636363636364,17.0,230.0,0.0,1,193.0,0.625
0.011363636363636364,12.0,897.0,0.0,1,182.0,0.75
0.11136363636363636,47.0,473.0,1.0,1,683.0,0.875
0.015909090909090907,26.0,261.0,0.0,1,518.0,0.875
0.00909090909090909,7.0,110.0,0.0,1,93.0,1.0
0.06136363636363636,246.0,177.0,0.0,1,2476.0,1.0
0.004545454545454545,9.0,97.0,0.0,1,117.0,0.75
0.0022727272727272726,0.0,4.0,0.0,1,106.0,0.75
0.0022727272727272726,6.0,46.0,0.0,1,70.0,0.75
0.006818181818181818,7.0,7.0,0.0,1,98.0,0.75
0.12045454545454545,53.0,373.0,0.0,1,1103.0,0.875
0.00909090909090909,12.0,34.0,0.0,1,234.0,0.5
0.07272727272727272,43.0,1120.0,0.0,1,776.0,0.875
0.020454545454545454,7.0,210.0,0.0,1,249.0,0.625
0.0,0.0,2.0,0.0,1,57.0,0.875
0.2818181818181818,45.0,1671.0,0.0,1,1049.0,1.0
0.0022727272727272726,0.0,2.0,0.0,1,196.0,0.75
0.0022727272727272726,16.0,26.0,0.0,1,432.0,0.875
0.00909090909090909,14.0,115.0,0.0,1,155.0,0.875
0.00909090909090909,5.0,11.0,0.0,1,156.0,0.875
0.01818181818181818,22.0,612.0,0.0,1,249.0,0.875
0.006818181818181818,4.0,33.0,0.0,1,82.0,0.875
0.18636363636363634,71.0,797.0,0.0,1,1045.0,0.75
0.004545454545454545,16.0,13.0,0.0,1,228.0,1.0
0.020454545454545454,14.0,13.0,0.0,1,301.0,0.875
0.0,0.0,5.0,0.0,0,73.0,0.0
0.18409090909090908,77.0,563.0,0.0,1,1102.0,0.875
0.004545454545454545,21.0,372.0,0.0,1,307.0,0.75
0.020454545454545454,26.0,15.0,0.0,1,443.0,0.875
0.011363636363636364,28.0,645.0,0.0,1,304.0,1.0
0.05227272727272727,26.0,203.0,0.0,1,597.0,0.75
0.00909090909090909,8.0,996.0,0.0,1,196.0,0.75
0.031818181818181815,16.0,785.0,0.0,1,463.0,0.875
0.013636363636363636,25.0,153.0,0.0,1,500.0,0.75
0.029545454545454545,1.0,579.0,0.0,1,118.0,0.875
0.19318181818181818,68.0,1675.0,0.0,1,1275.0,0.875
0.0,0.0,6.0,0.0,1,151.0,0.0
0.020454545454545454,12.0,654.0,0.0,1,394.0,0.875
0.08636363636363636,17.0,540.0,0.0,1,352.0,0.875
0.011363636363636364,6.0,1056.0,0.0,1,155.0,0.875
0.04090909090909091,23.0,344.0,0.0,1,314.0,0.875
0.1659090909090909,110.0,2863.0,0.0,1,2278.0,0.625
0.04090909090909091,31.0,124.0,0.0,1,495.0,0.875
0.05909090909090909,35.0,1160.0,0.0,1,538.0,0.625
0.004545454545454545,6.0,49.0,0.0,1,77.0,0.75
0.0,27.0,5.0,0.0,1,247.0,0.75
0.0659090909090909,115.0,1271.0,0.0,1,2129.0,0.875
0.011363636363636364,12.0,28.0,0.0,1,165.0,0.625
0.11818181818181818,45.0,2134.0,1.0,1,948.0,0.875
0.0,0.0,5.0,0.0,0,205.0,0.875
0.09545454545454544,67.0,925.0,0.0,1,836.0,0.875
0.011363636363636364,16.0,157.0,0.0,1,182.0,0.625
0.05909090909090909,34.0,1022.0,0.0,1,755.0,0.75
0.015909090909090907,18.0,438.0,0.0,1,296.0,0.625
0.031818181818181815,23.0,691.0,0.0,1,403.0,0.875
0.004545454545454545,6.0,168.0,0.0,1,79.0,0.875
0.1431818181818182,63.0,411.0,0.0,1,973.0,0.875
0.01818181818181818,8.0,213.0,0.0,1,348.0,0.25
0.00909090909090909,4.0,111.0,0.0,1,77.0,0.75
0.011363636363636364,9.0,377.0,0.0,1,299.0,0.625
0.004545454545454545,4.0,8.0,0.0,0,123.0,0.0
0.16136363636363635,59.0,655.0,0.0,1,835.0,1.0
0.004545454545454545,12.0,44.0,0.0,1,124.0,0.875
0.038636363636363635,44.0,183.0,0.0,0,752.0,0.0
0.0022727272727272726,0.0,457.0,0.0,1,21.0,0.875
0.11363636363636363,53.0,2409.0,0.0,1,998.0,0.875
0.01818181818181818,11.0,1059.0,0.0,1,279.0,0.75
0.0022727272727272726,0.0,52.0,0.0,1,89.0,1.0
0.08636363636363636,14.0,129.0,0.0,1,467.0,0.875
0.08409090909090909,12.0,1368.0,0.0,1,327.0,0.75
0.004545454545454545,12.0,37.0,0.0,1,162.0,0.75
0.0022727272727272726,1.0,724.0,0.0,1,42.0,0.0
0.2318181818181818,134.0,2283.0,0.0,1,1719.0,0.875
0.004545454545454545,2.0,31.0,0.0,1,44.0,1.0
0.038636363636363635,33.0,52.0,0.0,1,600.0,0.75
0.0022727272727272726,73.0,108.0,0.0,1,715.0,0.75
0.004545454545454545,1.0,17.0,0.0,1,77.0,0.0
0.006818181818181818,9.0,68.0,0.0,1,112.0,0.75
0.004545454545454545,8.0,8.0,0.0,1,238.0,0.875
0.10454545454545454,68.0,1280.0,0.0,1,848.0,0.75
0.004545454545454545,6.0,102.0,0.0,1,217.0,0.625
0.056818181818181816,14.0,506.0,1.0,1,307.0,0.875
0.07045454545454545,28.0,1677.0,0.0,1,853.0,0.75
0.015909090909090907,24.0,134.0,0.0,1,572.0,0.625
0.0022727272727272726,27.0,180.0,0.0,1,260.0,0.75
0.0022727272727272726,0.0,3.0,0.0,1,203.0,1.0
0.013636363636363636,5.0,1792.0,0.0,1,252.0,0.75
0.0022727272727272726,0.0,41.0,0.0,1,267.0,0.75
0.006818181818181818,4.0,120.0,0.0,1,68.0,0.0
0.0659090909090909,20.0,955.0,0.0,1,512.0,0.875
0.18636363636363634,132.0,3261.0,0.0,1,1781.0,0.875
0.09545454545454544,44.0,1332.0,1.0,1,645.0,0.625
0.19999999999999998,133.0,1891.0,1.0,1,1578.0,0.0
0.15,146.0,861.0,0.0,1,1742.0,0.875
0.013636363636363636,9.0,126.0,0.0,1,320.0,0.75
0.020454545454545454,13.0,57.0,0.0,1,343.0,0.875
0.011363636363636364,21.0,1063.0,0.0,1,293.0,0.75
0.0022727272727272726,1.0,19.0,0.0,0,264.0,0.0
0.08181818181818182,49.0,1016.0,0.0,1,625.0,0.875
0.0,34.0,302.0,0.0,1,306.0,0.0
0.01818181818181818,27.0,222.0,0.0,1,359.0,0.875
0.020454545454545454,44.0,52.0,0.0,1,685.0,0.875
0.056818181818181816,13.0,2312.0,0.0,1,231.0,1.0
0.07272727272727272,38.0,729.0,1.0,1,497.0,0.875
0.0,10.0,2.0,0.0,1,232.0,0.875
0.11363636363636363,26.0,858.0,0.0,1,830.0,0.875
0.006818181818181818,35.0,14.0,0.0,1,577.0,0.875
0.015909090909090907,14.0,171.0,1.0,1,169.0,0.5
0.004545454545454545,6.0,16.0,0.0,1,151.0,0.875
0.0,0.0,22.0,0.0,1,199.0,0.0
0.004545454545454545,14.0,10.0,0.0,1,156.0,1.0
0.12727272727272726,30.0,836.0,0.0,1,522.0,0.875
0.0,0.0,2.0,0.0,0,159.0,0.0
0.125,29.0,656.0,0.0,1,702.0,1.0
0.004545454545454545,1.0,70.0,0.0,1,214.0,1.0
0.07272727272727272,20.0,742.0,0.0,1,330.0,0.875
0.024999999999999998,15.0,382.0,0.0,1,350.0,1.0
0.00909090909090909,22.0,242.0,0.0,1,293.0,0.875
0.07954545454545454,9.0,2475.0,0.0,1,230.0,0.875
0.08636363636363636,22.0,330.0,0.0,1,427.0,0.875
0.0,0.0,1.0,0.0,0,122.0,0.75
0.045454545454545456,26.0,1389.0,0.0,1,586.0,0.625
0.07045454545454545,73.0,489.0,0.0,1,839.0,0.875
0.0022727272727272726,36.0,957.0,0.0,1,397.0,0.25
0.0022727272727272726,0.0,7.0,0.0,0,201.0,0.875
0.04318181818181818,61.0,1073.0,0.0,1,651.0,0.875
0.12727272727272726,35.0,218.0,0.0,1,933.0,0.875
0.006818181818181818,1.0,240.0,0.0,1,335.0,0.375
0.020454545454545454,15.0,406.0,0.0,1,288.0,0.625
0.05909090909090909,26.0,4470.0,0.0,1,569.0,0.875
0.015909090909090907,34.0,290.0,0.0,1,510.0,0.5
0.1659090909090909,131.0,3126.0,0.0,1,1803.0,0.875
0.006818181818181818,4.0,48.0,0.0,1,52.0,0.875
0.013636363636363636,8.0,3.0,0.0,1,208.0,0.625
0.038636363636363635,8.0,1552.0,0.0,1,450.0,0.875
0.17045454545454544,118.0,3780.0,1.0,1,1611.0,0.375
0.12272727272727273,36.0,370.0,1.0,1,603.0,0.5
0.015909090909090907,10.0,335.0,0.0,1,295.0,0.75
0.2636363636363636,125.0,924.0,0.0,1,1701.0,0.875
0.015909090909090907,10.0,742.0,0.0,1,181.0,0.75
0.10909090909090909,37.0,231.0,1.0,1,711.0,1.0
0.00909090909090909,16.0,105.0,0.0,1,298.0,1.0
0.004545454545454545,16.0,206.0,0.0,1,230.0,0.875
0.022727272727272728,30.0,332.0,0.0,1,429.0,0.875
0.04318181818181818,19.0,640.0,0.0,1,323.0,0.75
0.022727272727272728,45.0,63.0,0.0,1,610.0,0.875
0.06363636363636363,29.0,186.0,0.0,1,618.0,1.0
0.20681818181818182,10.0,2724.0,0.0,1,484.0,0.0
0.06136363636363636,24.0,969.0,0.0,1,398.0,0.75
0.6,78.0,1943.0,0.0,1,1866.0,1.0
0.10909090909090909,39.0,2102.0,0.0,1,591.0,0.875
0.00909090909090909,4.0,106.0,0.0,1,65.0,0.75
0.09318181818181817,31.0,645.0,0.0,1,536.0,0.875
0.006818181818181818,21.0,9.0,0.0,1,242.0,0.75
0.00909090909090909,17.0,24.0,0.0,1,225.0,0.0
0.04090909090909091,23.0,715.0,0.0,1,514.0,0.75
0.0022727272727272726,0.0,19.0,0.0,1,160.0,0.75
0.0022727272727272726,17.0,17.0,0.0,1,167.0,0.0
0.06136363636363636,22.0,1117.0,0.0,1,427.0,0.75
0.015909090909090907,10.0,66.0,0.0,1,187.0,0.75
0.0022727272727272726,0.0,18.0,0.0,0,259.0,0.875
0.06818181818181818,40.0,962.0,1.0,1,562.0,0.875
0.004545454545454545,12.0,75.0,0.0,1,183.0,0.875
0.04090909090909091,26.0,578.0,0.0,1,375.0,0.875
0.19545454545454544,226.0,2422.0,0.0,1,2502.0,0.875
0.00909090909090909,10.0,60.0,0.0,1,173.0,0.625
0.022727272727272728,17.0,7.0,0.0,1,337.0,0.875
0.01818181818181818,12.0,52.0,0.0,1,255.0,0.75
0.024999999999999998,12.0,59.0,0.0,1,180.0,0.25
0.075,24.0,1296.0,0.0,1,634.0,0.75
0.0022727272727272726,1.0,24.0,0.0,1,269.0,0.875
0.004545454545454545,26.0,7.0,0.0,1,262.0,0.5
0.0,0.0,12.0,0.0,1,10.0,0.0
0.0022727272727272726,0.0,4.0,0.0,0,204.0,0.0
0.006818181818181818,27.0,112.0,0.0,1,473.0,0.75
0.006818181818181818,10.0,159.0,0.0,1,125.0,0.875
0.0,0.0,208.0,0.0,1,77.0,0.875
0.006818181818181818,9.0,808.0,0.0,1,112.0,1.0
0.07954545454545454,36.0,1571.0,0.0,1,862.0,0.875
0.049999999999999996,25.0,1179.0,0.0,1,555.0,1.0
0.01818181818181818,40.0,447.0,0.0,1,748.0,0.875
0.04772727272727272,35.0,642.0,0.0,1,499.0,1.0
0.022727272727272728,20.0,192.0,0.0,1,320.0,0.875
0.011363636363636364,14.0,184.0,0.0,1,194.0,0.75
0.020454545454545454,5.0,305.0,0.0,1,290.0,0.75
0.0022727272727272726,0.0,654.0,0.0,1,113.0,0.75
0.004545454545454545,2.0,153.0,0.0,1,51.0,1.0
0.0022727272727272726,0.0,26.0,0.0,1,36.0,0.625
0.038636363636363635,116.0,1468.0,0.0,1,1617.0,0.875
0.075,18.0,1104.0,0.0,1,405.0,0.75
0.029545454545454545,62.0,489.0,0.0,1,949.0,0.875
0.011363636363636364,24.0,68.0,0.0,1,419.0,0.875
0.024999999999999998,13.0,342.0,0.0,1,469.0,0.875
0.006818181818181818,13.0,94.0,0.0,1,317.0,0.75
0.10454545454545454,63.0,178.0,1.0,1,916.0,0.625
0.022727272727272728,26.0,390.0,0.0,1,317.0,0.875
0.15,29.0,1051.0,1.0,1,966.0,0.875
0.00909090909090909,12.0,143.0,0.0,1,348.0,0.75
0.425,197.0,1247.0,0.0,1,2596.0,0.875
0.3181818181818182,41.0,3537.0,0.0,1,1050.0,0.0
0.004545454545454545,6.0,32.0,0.0,1,91.0,0.75
0.024999999999999998,31.0,3526.0,0.0,1,341.0,0.875
0.006818181818181818,1.0,305.0,0.0,1,87.0,0.75
0.004545454545454545,0.0,7.0,0.0,1,193.0,1.0
0.03409090909090909,29.0,252.0,0.0,1,346.0,0.75
0.004545454545454545,9.0,18.0,0.0,1,100.0,0.0
0.03409090909090909,18.0,628.0,0.0,1,379.0,0.875
0.04090909090909091,19.0,423.0,0.0,1,257.0,0.875
0.0022727272727272726,0.0,1.0,0.0,1,19.0,0.625
0.02727272727272727,9.0,500.0,0.0,1,290.0,0.75
0.01818181818181818,5.0,24.0,0.0,1,82.0,1.0
0.0,0.0,1.0,0.0,1,138.0,0.5
0.029545454545454545,25.0,6.0,0.0,1,630.0,0.75
0.1431818181818182,52.0,800.0,1.0,1,743.0,0.875
0.031818181818181815,58.0,431.0,0.0,1,973.0,0.875
0.02727272727272727,20.0,283.0,0.0,1,497.0,0.875
0.038636363636363635,35.0,309.0,0.0,1,479.0,0.875
0.015909090909090907,18.0,62.0,0.0,1,202.0,0.875
0.029545454545454545,18.0,239.0,0.0,1,375.0,0.875
0.004545454545454545,11.0,86.0,0.0,1,200.0,0.75
0.011363636363636364,23.0,205.0,0.0,1,502.0,0.75
0.09090909090909091,21.0,319.0,0.0,1,399.0,0.625
0.06363636363636363,75.0,731.0,0.0,1,892.0,1.0
0.00909090909090909,20.0,81.0,0.0,1,262.0,1.0
0.020454545454545454,44.0,404.0,0.0,1,823.0,0.875
0.0022727272727272726,0.0,751.0,0.0,1,54.0,0.875
0.07954545454545454,21.0,205.0,0.0,1,750.0,0.875
0.00909090909090909,18.0,363.0,0.0,1,454.0,0.625
0.07727272727272727,36.0,1699.0,0.0,1,743.0,1.0
0.00909090909090909,10.0,109.0,0.0,1,149.0,0.625
0.04090909090909091,27.0,1104.0,0.0,1,368.0,0.75
0.013636363636363636,11.0,83.0,0.0,1,238.0,0.625
0.1340909090909091,23.0,652.0,0.0,1,512.0,0.875
0.006818181818181818,2.0,146.0,0.0,1,70.0,0.875
0.004545454545454545,4.0,64.0,0.0,1,52.0,0.75
0.09772727272727272,94.0,461.0,0.0,1,1053.0,0.875
0.024999999999999998,31.0,485.0,0.0,1,399.0,0.0
0.006818181818181818,7.0,10.0,0.0,1,110.0,0.75
0.006818181818181818,3.0,170.0,0.0,1,104.0,0.875
0.013636363636363636,2.0,88.0,0.0,1,205.0,0.875
0.056818181818181816,17.0,615.0,0.0,1,588.0,0.75
0.004545454545454545,4.0,4.0,0.0,1,63.0,0.0
0.022727272727272728,34.0,398.0,0.0,1,704.0,0.875
0.1318181818181818,17.0,2213.0,0.0,1,510.0,0.875
0.0,0.0,195.0,0.0,0,66.0,1.0
0.19772727272727272,201.0,341.0,1.0,1,2378.0,0.75
0.011363636363636364,18.0,220.0,0.0,1,250.0,0.875
0.04772727272727272,23.0,94.0,0.0,1,1091.0,0.625
0.006818181818181818,17.0,197.0,0.0,1,249.0,0.0
0.015909090909090907,8.0,385.0,0.0,1,202.0,0.75
0.020454545454545454,2.0,415.0,0.0,1,134.0,0.875
0.03636363636363636,15.0,473.0,0.0,1,287.0,0.75
0.0,0.0,6.0,0.0,0,338.0,0.25
0.022727272727272728,22.0,533.0,0.0,1,451.0,0.5
0.06818181818181818,75.0,1265.0,0.0,1,902.0,0.875
0.07727272727272727,74.0,2106.0,0.0,1,1217.0,1.0
0.07954545454545454,48.0,105.0,1.0,1,582.0,0.875
0.07045454545454545,9.0,96.0,0.0,1,428.0,0.875
0.015909090909090907,8.0,319.0,0.0,1,253.0,0.875
0.022727272727272728,32.0,317.0,0.0,1,678.0,0.625
0.004545454545454545,5.0,135.0,0.0,1,83.0,0.75
0.015909090909090907,1.0,556.0,0.0,1,232.0,0.875
0.0022727272727272726,0.0,93.0,0.0,1,215.0,1.0
0.00909090909090909,9.0,2.0,0.0,1,256.0,0.875
0.01818181818181818,32.0,164.0,0.0,1,517.0,0.75
0.07727272727272727,11.0,1607.0,0.0,1,298.0,0.75
0.00909090909090909,5.0,168.0,0.0,1,72.0,0.5
0.1590909090909091,59.0,716.0,0.0,1,1124.0,0.875
0.006818181818181818,11.0,650.0,0.0,1,243.0,0.875
0.01818181818181818,31.0,184.0,0.0,1,368.0,0.375
0.038636363636363635,9.0,482.0,1.0,1,187.0,0.875
0.013636363636363636,18.0,155.0,0.0,1,324.0,0.75
0.004545454545454545,0.0,130.0,0.0,1,38.0,0.75
0.024999999999999998,15.0,737.0,0.0,1,494.0,1.0
0.004545454545454545,5.0,153.0,0.0,1,76.0,0.75
0.024999999999999998,20.0,565.0,0.0,1,228.0,0.5
0.1568181818181818,46.0,681.0,0.0,1,979.0,0.875
0.013636363636363636,35.0,27.0,0.0,1,352.0,0.75
0.006818181818181818,10.0,13.0,0.0,1,239.0,0.75
0.11363636363636363,26.0,999.0,1.0,1,451.0,0.875
0.022727272727272728,32.0,725.0,0.0,1,436.0,0.875
0.17954545454545454,78.0,725.0,0.0,1,1082.0,0.75
0.11136363636363636,42.0,114.0,0.0,1,856.0,0.875
0.02727272727272727,14.0,625.0,0.0,1,244.0,0.875
0.10681818181818181,52.0,1013.0,1.0,1,745.0,0.75
0.004545454545454545,0.0,310.0,0.0,1,148.0,0.0
0.04090909090909091,22.0,784.0,0.0,1,336.0,0.875
0.08863636363636364,55.0,146.0,0.0,1,802.0,0.75
0.00909090909090909,11.0,75.0,0.0,1,238.0,0.75
0.01818181818181818,19.0,55.0,0.0,1,372.0,0.75
0.045454545454545456,16.0,533.0,0.0,1,451.0,1.0
0.07272727272727272,16.0,893.0,0.0,1,354.0,0.875
0.01818181818181818,18.0,326.0,0.0,1,312.0,0.875
0.0022727272727272726,8.0,1913.0,0.0,1,102.0,0.875
0.006818181818181818,3.0,224.0,0.0,1,153.0,1.0
0.0,0.0,7.0,0.0,0,157.0,0.875
0.17954545454545454,78.0,883.0,0.0,1,1072.0,0.75
0.038636363636363635,24.0,530.0,0.0,1,426.0,0.875
0.0,0.0,6.0,0.0,0,158.0,0.0
0.12727272727272726,14.0,152.0,0.0,1,392.0,0.75
0.12954545454545455,75.0,406.0,1.0,1,978.0,0.875
0.17045454545454544,59.0,380.0,0.0,1,860.0,0.875
0.004545454545454545,11.0,29.0,0.0,1,140.0,0.875
0.020454545454545454,26.0,364.0,0.0,1,332.0,0.875
0.015909090909090907,41.0,301.0,0.0,1,441.0,0.75
0.07727272727272727,6.0,958.0,0.0,1,229.0,0.875
0.020454545454545454,26.0,321.0,0.0,1,340.0,1.0
0.1477272727272727,67.0,360.0,0.0,1,985.0,0.75
0.12954545454545455,93.0,1073.0,0.0,1,1190.0,0.875
0.006818181818181818,4.0,9.0,0.0,1,89.0,0.625
0.011363636363636364,21.0,101.0,0.0,1,387.0,0.875
0.004545454545454545,8.0,94.0,0.0,1,173.0,0.875
0.2318181818181818,174.0,1770.0,0.0,1,2027.0,0.75
0.029545454545454545,50.0,629.0,0.0,1,826.0,0.875
0.006818181818181818,14.0,17.0,0.0,1,190.0,0.75
0.08181818181818182,6.0,831.0,0.0,1,348.0,0.75
0.07727272727272727,50.0,2095.0,0.0,1,790.0,0.75
0.004545454545454545,61.0,23.0,0.0,1,607.0,0.875
0.04090909090909091,10.0,1618.0,0.0,1,329.0,0.75
0.011363636363636364,27.0,215.0,0.0,1,477.0,0.75
0.013636363636363636,6.0,515.0,0.0,1,201.0,0.75
0.011363636363636364,11.0,29.0,0.0,1,142.0,0.875
0.0022727272727272726,1.0,959.0,0.0,1,32.0,1.0
0.006818181818181818,0.0,31.0,0.0,1,91.0,0.25
0.038636363636363635,5.0,97.0,0.0,1,254.0,0.875
0.08181818181818182,45.0,111.0,0.0,1,581.0,0.75
0.11136363636363636,24.0,1439.0,0.0,1,563.0,0.875
0.011363636363636364,7.0,595.0,0.0,1,191.0,0.0
0.049999999999999996,23.0,631.0,0.0,1,318.0,0.875
0.024999999999999998,16.0,173.0,0.0,1,281.0,0.875
0.1340909090909091,52.0,424.0,1.0,1,744.0,0.875
0.00909090909090909,1.0,87.0,1.0,1,24.0,0.875
0.013636363636363636,8.0,962.0,0.0,1,155.0,0.0
0.03636363636363636,18.0,387.0,0.0,1,411.0,0.5
0.02727272727272727,19.0,231.0,0.0,1,264.0,0.875
0.004545454545454545,8.0,53.0,0.0,1,149.0,0.875
0.0022727272727272726,0.0,2.0,0.0,1,89.0,1.0
0.006818181818181818,3.0,35.0,0.0,1,134.0,0.0
0.03636363636363636,10.0,70.0,0.0,1,227.0,0.875
0.509090909090909,62.0,1452.0,0.0,1,1585.0,0.875
0.07954545454545454,13.0,500.0,0.0,1,286.0,0.75
0.00909090909090909,12.0,8.0,0.0,1,409.0,0.875
0.045454545454545456,52.0,408.0,0.0,1,662.0,0.875
0.015909090909090907,52.0,299.0,0.0,1,637.0,0.625
0.11136363636363636,51.0,1810.0,0.0,1,886.0,0.875
0.0,4.0,437.0,0.0,1,95.0,0.5
0.22272727272727272,102.0,1089.0,0.0,1,1428.0,0.75
0.020454545454545454,80.0,71.0,0.0,1,809.0,1.0
0.09090909090909091,61.0,161.0,1.0,1,806.0,0.75
0.045454545454545456,45.0,430.0,0.0,1,942.0,0.75
0.09318181818181817,14.0,1306.0,1.0,1,367.0,0.75
0.013636363636363636,20.0,120.0,0.0,1,341.0,0.875
0.013636363636363636,2.0,88.0,0.0,1,205.0,0.875
0.10227272727272727,20.0,1832.0,0.0,1,786.0,0.875
0.013636363636363636,9.0,445.0,0.0,1,138.0,0.875
0.10681818181818181,48.0,453.0,0.0,1,691.0,0.625
0.09545454545454544,13.0,2251.0,0.0,1,1202.0,0.75
0.05909090909090909,37.0,504.0,0.0,1,540.0,1.0
0.0022727272727272726,0.0,32.0,0.0,1,142.0,0.875
0.015909090909090907,47.0,201.0,0.0,1,537.0,1.0
0.01818181818181818,20.0,57.0,0.0,1,306.0,1.0
0.011363636363636364,13.0,30.0,0.0,1,275.0,0.875
0.0022727272727272726,0.0,20.0,0.0,1,171.0,1.0
0.01818181818181818,35.0,640.0,0.0,1,359.0,0.625
0.011363636363636364,22.0,13.0,0.0,1,264.0,0.75
0.011363636363636364,12.0,1106.0,0.0,1,268.0,0.625
0.006818181818181818,10.0,223.0,0.0,1,240.0,0.875
0.08636363636363636,36.0,1736.0,0.0,1,500.0,1.0
0.006818181818181818,9.0,6.0,0.0,1,150.0,0.875
0.0,,3.0,0.0,0,138.0,0.0
0.00909090909090909,30.0,298.0,0.0,1,575.0,0.75
0.006818181818181818,21.0,282.0,0.0,1,583.0,0.75
0.15454545454545454,101.0,1896.0,0.0,1,1476.0,0.875
0.08181818181818182,73.0,158.0,0.0,1,811.0,0.875
0.04090909090909091,31.0,514.0,0.0,1,395.0,0.875
0.09772727272727272,49.0,1100.0,0.0,1,851.0,1.0
0.08181818181818182,33.0,707.0,0.0,1,720.0,0.875
0.05227272727272727,24.0,652.0,0.0,1,672.0,0.875
0.038636363636363635,13.0,815.0,0.0,1,208.0,0.0
0.00909090909090909,8.0,17.0,0.0,1,200.0,0.875
0.004545454545454545,8.0,416.0,0.0,1,139.0,0.625
0.0022727272727272726,4.0,2943.0,0.0,1,139.0,0.0
0.011363636363636364,12.0,200.0,0.0,1,241.0,0.875
0.0,0.0,4.0,0.0,0,94.0,0.875
0.08863636363636364,29.0,707.0,0.0,1,740.0,0.875
0.020454545454545454,4.0,688.0,0.0,1,94.0,0.75
0.038636363636363635,5.0,150.0,0.0,1,119.0,0.75
0.015909090909090907,26.0,199.0,0.0,1,505.0,0.5
0.01818181818181818,9.0,106.0,0.0,1,243.0,0.75
0.004545454545454545,1.0,651.0,0.0,1,67.0,0.875
0.011363636363636364,16.0,169.0,0.0,1,486.0,0.875
0.3181818181818182,120.0,4200.0,0.0,1,2335.0,0.875
0.0022727272727272726,0.0,2.0,0.0,1,25.0,1.0
0.024999999999999998,6.0,37.0,1.0,1,100.0,0.875
0.056818181818181816,25.0,1261.0,0.0,1,430.0,0.625
0.08863636363636364,57.0,851.0,0.0,1,846.0,0.875
0.16363636363636364,31.0,512.0,0.0,1,899.0,0.875
0.006818181818181818,17.0,5.0,0.0,1,249.0,1.0
0.013636363636363636,13.0,555.0,0.0,1,170.0,0.75
0.18636363636363634,71.0,410.0,0.0,1,1066.0,0.875
0.004545454545454545,1.0,54.0,0.0,1,234.0,0.0
0.19545454545454544,80.0,579.0,0.0,1,1204.0,1.0
0.029545454545454545,22.0,380.0,0.0,1,269.0,1.0
0.0022727272727272726,6.0,23.0,0.0,1,99.0,1.0
0.16363636363636364,70.0,351.0,0.0,1,1074.0,0.875
0.04318181818181818,58.0,842.0,0.0,1,715.0,0.625
0.004545454545454545,6.0,448.0,0.0,1,106.0,0.875
